entry,at,order
"-- ending hand #181 --",2022-10-11T08:05:49.672Z,166547554967202
"""ChunkNasty @ yuW9QjFJeh"" collected 1.50 from pot",2022-10-11T08:05:49.672Z,166547554967201
"Uncalled bet of 2.05 returned to ""ChunkNasty @ yuW9QjFJeh""",2022-10-11T08:05:49.672Z,166547554967200
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T08:05:48.864Z,166547554886400
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T08:05:47.904Z,166547554790400
"""ChunkNasty @ yuW9QjFJeh"" bets 2.05",2022-10-11T08:05:45.564Z,166547554556400
"The admin ""Cal @ aFFqA9i1yY"" enqueued the game stop on next hand.",2022-10-11T08:05:42.702Z,166547554270200
"Turn: 4♥, Q♥, 9♥ [Q♠]",2022-10-11T08:05:37.065Z,166547553706500
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T08:05:36.166Z,166547553616600
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T08:05:33.651Z,166547553365100
"""ChunkNasty @ yuW9QjFJeh"" checks",2022-10-11T08:05:26.723Z,166547552672300
"Flop:  [4♥, Q♥, 9♥]",2022-10-11T08:05:23.742Z,166547552374200
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T08:05:22.914Z,166547552291400
"""ChunkNasty @ yuW9QjFJeh"" calls 0.50",2022-10-11T08:05:21.250Z,166547552125000
"""GrandMaster @ 5tcvVo6jdw"" calls 0.50",2022-10-11T08:05:14.347Z,166547551434700
"""Norton @ 50bEETeqAT"" folds",2022-10-11T08:05:13.357Z,166547551335700
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T08:05:08.262Z,166547550826200
"""Fletcher @ QYLI41M-cw"" posts a big blind of 0.50",2022-10-11T08:05:06.641Z,166547550664108
"""ChunkNasty @ yuW9QjFJeh"" posts a small blind of 0.25",2022-10-11T08:05:06.641Z,166547550664107
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (80.99) | #2 ""ChunkNasty @ yuW9QjFJeh"" (214.16) | #3 ""Fletcher @ QYLI41M-cw"" (116.67) | #7 ""Cal @ aFFqA9i1yY"" (223.16) | #9 ""Norton @ 50bEETeqAT"" (63.27)",2022-10-11T08:05:06.641Z,166547550664101
"-- starting hand #181  (No Limit Texas Hold'em) (dealer: ""GrandMaster @ 5tcvVo6jdw"") --",2022-10-11T08:05:06.641Z,166547550664100
"-- ending hand #180 --",2022-10-11T08:05:03.640Z,166547550364001
"""ChunkNasty @ yuW9QjFJeh"" collected 12.40 from pot",2022-10-11T08:05:03.640Z,166547550364000
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T08:05:02.837Z,166547550283700
"River: 3♥, 8♠, 4♦, K♥ [3♣]",2022-10-11T08:04:49.523Z,166547548952300
"""GrandMaster @ 5tcvVo6jdw"" calls 3.35",2022-10-11T08:04:48.649Z,166547548864900
"""ChunkNasty @ yuW9QjFJeh"" bets 3.35",2022-10-11T08:04:45.935Z,166547548593500
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T08:04:38.500Z,166547547850000
"Turn: 3♥, 8♠, 4♦ [K♥]",2022-10-11T08:04:37.217Z,166547547721700
"""GrandMaster @ 5tcvVo6jdw"" calls 1.05",2022-10-11T08:04:36.364Z,166547547636400
"""ChunkNasty @ yuW9QjFJeh"" bets 1.05",2022-10-11T08:04:35.002Z,166547547500200
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T08:04:26.666Z,166547546666600
"Flop:  [3♥, 8♠, 4♦]",2022-10-11T08:04:24.609Z,166547546460900
"""GrandMaster @ 5tcvVo6jdw"" calls 1.80",2022-10-11T08:04:23.767Z,166547546376700
"""ChunkNasty @ yuW9QjFJeh"" raises to 1.80",2022-10-11T08:04:22.167Z,166547546216700
"""GrandMaster @ 5tcvVo6jdw"" calls 0.50",2022-10-11T08:04:11.335Z,166547545133500
"""Norton @ 50bEETeqAT"" folds",2022-10-11T08:04:10.393Z,166547545039300
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T08:04:04.713Z,166547544471300
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T08:04:00.058Z,166547544005800
"""ChunkNasty @ yuW9QjFJeh"" posts a big blind of 0.50",2022-10-11T08:03:54.176Z,166547543417608
"""GrandMaster @ 5tcvVo6jdw"" posts a small blind of 0.25",2022-10-11T08:03:54.176Z,166547543417607
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (87.19) | #2 ""ChunkNasty @ yuW9QjFJeh"" (207.96) | #3 ""Fletcher @ QYLI41M-cw"" (116.67) | #7 ""Cal @ aFFqA9i1yY"" (223.16) | #9 ""Norton @ 50bEETeqAT"" (63.27)",2022-10-11T08:03:54.176Z,166547543417601
"-- starting hand #180  (No Limit Texas Hold'em) (dealer: ""Norton @ 50bEETeqAT"") --",2022-10-11T08:03:54.176Z,166547543417600
"-- ending hand #179 --",2022-10-11T08:03:51.270Z,166547543127002
"""ChunkNasty @ yuW9QjFJeh"" collected 1.25 from pot",2022-10-11T08:03:51.270Z,166547543127001
"Uncalled bet of 1.50 returned to ""ChunkNasty @ yuW9QjFJeh""",2022-10-11T08:03:51.270Z,166547543127000
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T08:03:50.457Z,166547543045700
"""Norton @ 50bEETeqAT"" folds",2022-10-11T08:03:46.387Z,166547542638700
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T08:03:44.911Z,166547542491100
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T08:03:39.321Z,166547541932100
"""ChunkNasty @ yuW9QjFJeh"" raises to 2.00",2022-10-11T08:03:37.727Z,166547541772700
"""GrandMaster @ 5tcvVo6jdw"" posts a big blind of 0.50",2022-10-11T08:03:23.249Z,166547540324908
"""Norton @ 50bEETeqAT"" posts a small blind of 0.25",2022-10-11T08:03:23.249Z,166547540324907
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (87.69) | #2 ""ChunkNasty @ yuW9QjFJeh"" (207.21) | #3 ""Fletcher @ QYLI41M-cw"" (116.67) | #7 ""Cal @ aFFqA9i1yY"" (223.16) | #9 ""Norton @ 50bEETeqAT"" (63.52)",2022-10-11T08:03:23.249Z,166547540324901
"-- starting hand #179  (No Limit Texas Hold'em) (dealer: ""Cal @ aFFqA9i1yY"") --",2022-10-11T08:03:23.249Z,166547540324900
"-- ending hand #178 --",2022-10-11T08:03:20.256Z,166547540025602
"""Fletcher @ QYLI41M-cw"" collected 5.15 from pot",2022-10-11T08:03:20.256Z,166547540025601
"Uncalled bet of 3.86 returned to ""Fletcher @ QYLI41M-cw""",2022-10-11T08:03:20.256Z,166547540025600
"""ChunkNasty @ yuW9QjFJeh"" folds",2022-10-11T08:03:19.319Z,166547539931900
"""Fletcher @ QYLI41M-cw"" bets 3.86",2022-10-11T08:03:17.066Z,166547539706600
"""ChunkNasty @ yuW9QjFJeh"" checks",2022-10-11T08:03:11.879Z,166547539187900
"Turn: 10♣, 4♠, 4♣ [8♣]",2022-10-11T08:03:05.628Z,166547538562800
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T08:03:04.720Z,166547538472000
"""ChunkNasty @ yuW9QjFJeh"" checks",2022-10-11T08:03:02.313Z,166547538231300
"Flop:  [10♣, 4♠, 4♣]",2022-10-11T08:02:56.626Z,166547537662600
"""Norton @ 50bEETeqAT"" folds",2022-10-11T08:02:55.736Z,166547537573600
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T08:02:54.732Z,166547537473200
"""Fletcher @ QYLI41M-cw"" calls 2.20",2022-10-11T08:02:53.759Z,166547537375900
"""ChunkNasty @ yuW9QjFJeh"" raises to 2.20",2022-10-11T08:02:47.107Z,166547536710700
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T08:02:39.118Z,166547535911800
"""Norton @ 50bEETeqAT"" posts a big blind of 0.50",2022-10-11T08:02:37.414Z,166547535741408
"""Cal @ aFFqA9i1yY"" posts a small blind of 0.25",2022-10-11T08:02:37.414Z,166547535741407
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (87.69) | #2 ""ChunkNasty @ yuW9QjFJeh"" (209.41) | #3 ""Fletcher @ QYLI41M-cw"" (113.72) | #7 ""Cal @ aFFqA9i1yY"" (223.41) | #9 ""Norton @ 50bEETeqAT"" (64.02)",2022-10-11T08:02:37.414Z,166547535741401
"-- starting hand #178  (No Limit Texas Hold'em) (dead button) --",2022-10-11T08:02:37.414Z,166547535741400
"-- ending hand #177 --",2022-10-11T08:02:34.465Z,166547535446502
"""GrandMaster @ 5tcvVo6jdw"" collected 1.50 from pot",2022-10-11T08:02:34.465Z,166547535446501
"Uncalled bet of 1.12 returned to ""GrandMaster @ 5tcvVo6jdw""",2022-10-11T08:02:34.465Z,166547535446500
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T08:02:33.622Z,166547535362200
"""ChunkNasty @ yuW9QjFJeh"" folds",2022-10-11T08:02:21.088Z,166547534108800
"""GrandMaster @ 5tcvVo6jdw"" bets 1.12",2022-10-11T08:02:14.398Z,166547533439800
"""Cal @ aFFqA9i1yY"" checks",2022-10-11T08:02:11.349Z,166547533134900
"Flop:  [8♥, 3♥, 7♦]",2022-10-11T08:02:07.192Z,166547532719200
"""Cal @ aFFqA9i1yY"" checks",2022-10-11T08:02:06.360Z,166547532636000
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T08:02:04.338Z,166547532433800
"""ChunkNasty @ yuW9QjFJeh"" calls 0.50",2022-10-11T08:02:03.257Z,166547532325700
"""GrandMaster @ 5tcvVo6jdw"" calls 0.50",2022-10-11T08:01:46.727Z,166547530672700
"""Norton @ 50bEETeqAT"" folds",2022-10-11T08:01:45.638Z,166547530563800
"""Cal @ aFFqA9i1yY"" posts a big blind of 0.50",2022-10-11T08:01:43.359Z,166547530335909
"Dead Small Blind",2022-10-11T08:01:43.359Z,166547530335908
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (86.69) | #2 ""ChunkNasty @ yuW9QjFJeh"" (209.91) | #3 ""Fletcher @ QYLI41M-cw"" (113.72) | #7 ""Cal @ aFFqA9i1yY"" (223.91) | #9 ""Norton @ 50bEETeqAT"" (64.02)",2022-10-11T08:01:43.359Z,166547530335902
"-- starting hand #177  (No Limit Texas Hold'em) (dealer: ""Fletcher @ QYLI41M-cw"") --",2022-10-11T08:01:43.359Z,166547530335901
"The player ""Balls Goodman6 @ YWdYDsgs20"" quits the game with a stack of 0.00.",2022-10-11T08:01:43.359Z,166547530335900
"""Fletcher @ QYLI41M-cw"" shows a K♠, 7♣.",2022-10-11T08:01:35.492Z,166547529549200
"-- ending hand #176 --",2022-10-11T08:01:34.820Z,166547529482002
"""ChunkNasty @ yuW9QjFJeh"" collected 18.62 from pot with Two Pair, A's & 7's on the second run  (combination: A♣, A♥, 7♠, 7♦, K♦)",2022-10-11T08:01:34.820Z,166547529482001
"""ChunkNasty @ yuW9QjFJeh"" collected 18.63 from pot with Pair, A's (combination: A♣, A♥, K♦, 7♠, 6♠)",2022-10-11T08:01:34.820Z,166547529482000
"River (second run): 7♠, A♥, 4♦, K♦ [7♦]",2022-10-11T08:01:30.818Z,166547529081800
"River: 7♠, A♥, 4♦, K♦ [6♠]",2022-10-11T08:01:26.760Z,166547528676000
"""Balls Goodman6 @ YWdYDsgs20"" shows a 4♥, J♥.",2022-10-11T08:01:22.732Z,166547528273201
"""ChunkNasty @ yuW9QjFJeh"" shows a 3♣, A♣.",2022-10-11T08:01:22.732Z,166547528273200
"All players in hand choose to run it twice.",2022-10-11T08:01:21.826Z,166547528182601
"""Balls Goodman6 @ YWdYDsgs20"" chooses to  run it twice.",2022-10-11T08:01:21.826Z,166547528182600
"""ChunkNasty @ yuW9QjFJeh"" chooses to  run it twice.",2022-10-11T08:01:20.669Z,166547528066900
"Remaining players decide whether to run it twice.",2022-10-11T08:01:17.943Z,166547527794301
"""ChunkNasty @ yuW9QjFJeh"" calls 12.80",2022-10-11T08:01:17.943Z,166547527794300
"""Balls Goodman6 @ YWdYDsgs20"" bets 12.80 and go all in",2022-10-11T08:01:16.579Z,166547527657900
"Turn: 7♠, A♥, 4♦ [K♦]",2022-10-11T08:01:06.917Z,166547526691700
"""ChunkNasty @ yuW9QjFJeh"" checks",2022-10-11T08:01:06.093Z,166547526609300
"""Balls Goodman6 @ YWdYDsgs20"" checks",2022-10-11T08:01:03.632Z,166547526363200
"Flop:  [7♠, A♥, 4♦]",2022-10-11T08:00:57.571Z,166547525757100
"""Norton @ 50bEETeqAT"" folds",2022-10-11T08:00:56.743Z,166547525674300
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T08:00:51.231Z,166547525123100
"""Balls Goodman6 @ YWdYDsgs20"" calls 4.20",2022-10-11T08:00:49.151Z,166547524915100
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T08:00:46.996Z,166547524699600
"""ChunkNasty @ yuW9QjFJeh"" raises to 4.20",2022-10-11T08:00:39.629Z,166547523962900
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T08:00:29.943Z,166547522994300
"""Norton @ 50bEETeqAT"" calls 1.50",2022-10-11T08:00:25.594Z,166547522559400
"""Cal @ aFFqA9i1yY"" raises to 1.50",2022-10-11T08:00:23.206Z,166547522320600
"""Balls Goodman6 @ YWdYDsgs20"" posts a big blind of 0.50",2022-10-11T08:00:20.148Z,166547522014809
"""Fletcher @ QYLI41M-cw"" posts a small blind of 0.25",2022-10-11T08:00:20.148Z,166547522014808
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (86.69) | #2 ""ChunkNasty @ yuW9QjFJeh"" (189.66) | #3 ""Fletcher @ QYLI41M-cw"" (113.97) | #4 ""Balls Goodman6 @ YWdYDsgs20"" (17.00) | #7 ""Cal @ aFFqA9i1yY"" (225.41) | #9 ""Norton @ 50bEETeqAT"" (65.52)",2022-10-11T08:00:20.148Z,166547522014801
"-- starting hand #176  (No Limit Texas Hold'em) (dealer: ""ChunkNasty @ yuW9QjFJeh"") --",2022-10-11T08:00:20.148Z,166547522014800
"-- ending hand #175 --",2022-10-11T08:00:14.077Z,166547521407703
"""GrandMaster @ 5tcvVo6jdw"" shows a 6♠, 2♠.",2022-10-11T08:00:14.077Z,166547521407702
"""Fletcher @ QYLI41M-cw"" collected 12.00 from pot with Pair, 9's (combination: 9♠, 9♦, K♣, J♦, 8♣)",2022-10-11T08:00:14.077Z,166547521407701
"""Fletcher @ QYLI41M-cw"" shows a 9♠, J♦.",2022-10-11T08:00:14.077Z,166547521407700
"""Fletcher @ QYLI41M-cw"" calls 4.00",2022-10-11T08:00:13.177Z,166547521317700
"""GrandMaster @ 5tcvVo6jdw"" bets 4.00",2022-10-11T08:00:10.858Z,166547521085800
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T08:00:07.643Z,166547520764300
"River: 4♠, 8♣, 9♦, 5♠ [K♣]",2022-10-11T08:00:05.467Z,166547520546700
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T08:00:04.542Z,166547520454200
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T08:00:02.221Z,166547520222100
"Turn: 4♠, 8♣, 9♦ [5♠]",2022-10-11T07:59:59.302Z,166547519930200
"""ChunkNasty @ yuW9QjFJeh"" folds",2022-10-11T07:59:58.483Z,166547519848300
"""GrandMaster @ 5tcvVo6jdw"" calls 1.25",2022-10-11T07:59:52.110Z,166547519211000
"""Fletcher @ QYLI41M-cw"" bets 1.25",2022-10-11T07:59:45.792Z,166547518579200
"""ChunkNasty @ yuW9QjFJeh"" checks",2022-10-11T07:59:39.307Z,166547517930700
"Flop:  [4♠, 8♣, 9♦]",2022-10-11T07:59:37.424Z,166547517742400
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T07:59:36.496Z,166547517649600
"""ChunkNasty @ yuW9QjFJeh"" calls 0.50",2022-10-11T07:59:34.283Z,166547517428300
"""GrandMaster @ 5tcvVo6jdw"" calls 0.50",2022-10-11T07:59:29.116Z,166547516911600
"""Norton @ 50bEETeqAT"" folds",2022-10-11T07:59:28.111Z,166547516811100
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T07:59:24.420Z,166547516442000
"""Balls Goodman6 @ YWdYDsgs20"" folds",2022-10-11T07:59:18.122Z,166547515812200
"""Fletcher @ QYLI41M-cw"" posts a big blind of 0.50",2022-10-11T07:59:16.270Z,166547515627009
"""ChunkNasty @ yuW9QjFJeh"" posts a small blind of 0.25",2022-10-11T07:59:16.270Z,166547515627008
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (92.44) | #2 ""ChunkNasty @ yuW9QjFJeh"" (190.16) | #3 ""Fletcher @ QYLI41M-cw"" (107.72) | #4 ""Balls Goodman6 @ YWdYDsgs20"" (17.00) | #7 ""Cal @ aFFqA9i1yY"" (225.41) | #9 ""Norton @ 50bEETeqAT"" (65.52)",2022-10-11T07:59:16.270Z,166547515627001
"-- starting hand #175  (No Limit Texas Hold'em) (dealer: ""GrandMaster @ 5tcvVo6jdw"") --",2022-10-11T07:59:16.270Z,166547515627000
"""Fletcher @ QYLI41M-cw"" shows a 3♠, 3♦.",2022-10-11T07:59:14.852Z,166547515485200
"-- ending hand #174 --",2022-10-11T07:59:12.607Z,166547515260702
"""ChunkNasty @ yuW9QjFJeh"" collected 11.37 from pot",2022-10-11T07:59:12.607Z,166547515260701
"Uncalled bet of 5.35 returned to ""ChunkNasty @ yuW9QjFJeh""",2022-10-11T07:59:12.607Z,166547515260700
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T07:59:11.681Z,166547515168100
"""Balls Goodman6 @ YWdYDsgs20"" folds",2022-10-11T07:59:05.707Z,166547514570700
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T07:59:04.793Z,166547514479300
"""ChunkNasty @ yuW9QjFJeh"" bets 5.35",2022-10-11T07:58:46.485Z,166547512648500
"Flop:  [7♦, K♦, 2♣]",2022-10-11T07:58:32.842Z,166547511284200
"""Cal @ aFFqA9i1yY"" calls 2.78",2022-10-11T07:58:31.987Z,166547511198700
"""Balls Goodman6 @ YWdYDsgs20"" calls 2.78",2022-10-11T07:58:24.564Z,166547510456400
"""Fletcher @ QYLI41M-cw"" calls 2.78",2022-10-11T07:58:22.030Z,166547510203000
"""ChunkNasty @ yuW9QjFJeh"" raises to 2.78",2022-10-11T07:58:19.812Z,166547509981200
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T07:58:10.256Z,166547509025600
"""Norton @ 50bEETeqAT"" folds",2022-10-11T07:58:09.238Z,166547508923800
"""Cal @ aFFqA9i1yY"" calls 0.50",2022-10-11T07:58:06.248Z,166547508624800
"""Balls Goodman6 @ YWdYDsgs20"" calls 0.50",2022-10-11T07:58:03.376Z,166547508337600
"""Fletcher @ QYLI41M-cw"" calls 0.50",2022-10-11T07:58:01.648Z,166547508164800
"""ChunkNasty @ yuW9QjFJeh"" posts a big blind of 0.50",2022-10-11T07:57:55.604Z,166547507560409
"""GrandMaster @ 5tcvVo6jdw"" posts a small blind of 0.25",2022-10-11T07:57:55.604Z,166547507560408
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (92.69) | #2 ""ChunkNasty @ yuW9QjFJeh"" (181.57) | #3 ""Fletcher @ QYLI41M-cw"" (110.50) | #4 ""Balls Goodman6 @ YWdYDsgs20"" (19.78) | #7 ""Cal @ aFFqA9i1yY"" (228.19) | #9 ""Norton @ 50bEETeqAT"" (65.52)",2022-10-11T07:57:55.604Z,166547507560401
"-- starting hand #174  (No Limit Texas Hold'em) (dealer: ""Norton @ 50bEETeqAT"") --",2022-10-11T07:57:55.604Z,166547507560400
"""Balls Goodman6 @ YWdYDsgs20"" shows a 8♠, 6♠.",2022-10-11T07:57:53.381Z,166547507338100
"-- ending hand #173 --",2022-10-11T07:57:51.944Z,166547507194402
"""Balls Goodman6 @ YWdYDsgs20"" collected 1.75 from pot",2022-10-11T07:57:51.944Z,166547507194401
"Uncalled bet of 1.75 returned to ""Balls Goodman6 @ YWdYDsgs20""",2022-10-11T07:57:51.944Z,166547507194400
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T07:57:51.080Z,166547507108000
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T07:57:48.360Z,166547506836000
"""Balls Goodman6 @ YWdYDsgs20"" bets 1.75",2022-10-11T07:57:44.789Z,166547506478900
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T07:57:39.483Z,166547505948300
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T07:57:38.288Z,166547505828800
"Turn: Q♣, K♣, 10♥ [Q♠]",2022-10-11T07:57:34.984Z,166547505498400
"""Balls Goodman6 @ YWdYDsgs20"" checks",2022-10-11T07:57:34.133Z,166547505413300
"""Fletcher @ QYLI41M-cw"" checks",2022-10-11T07:57:32.119Z,166547505211900
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T07:57:30.374Z,166547505037400
"Flop:  [Q♣, K♣, 10♥]",2022-10-11T07:57:26.904Z,166547504690400
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T07:57:26.008Z,166547504600800
"""Norton @ 50bEETeqAT"" folds",2022-10-11T07:57:25.034Z,166547504503400
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T07:57:19.437Z,166547503943700
"""Balls Goodman6 @ YWdYDsgs20"" calls 0.50",2022-10-11T07:57:17.234Z,166547503723400
"""Fletcher @ QYLI41M-cw"" calls 0.50",2022-10-11T07:57:15.573Z,166547503557300
"""ChunkNasty @ yuW9QjFJeh"" folds",2022-10-11T07:57:09.624Z,166547502962400
"""GrandMaster @ 5tcvVo6jdw"" posts a big blind of 0.50",2022-10-11T07:57:07.696Z,166547502769609
"""Norton @ 50bEETeqAT"" posts a small blind of 0.25",2022-10-11T07:57:07.696Z,166547502769608
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (93.19) | #2 ""ChunkNasty @ yuW9QjFJeh"" (181.57) | #3 ""Fletcher @ QYLI41M-cw"" (111.00) | #4 ""Balls Goodman6 @ YWdYDsgs20"" (18.53) | #7 ""Cal @ aFFqA9i1yY"" (228.19) | #9 ""Norton @ 50bEETeqAT"" (65.77)",2022-10-11T07:57:07.696Z,166547502769601
"-- starting hand #173  (No Limit Texas Hold'em) (dealer: ""Cal @ aFFqA9i1yY"") --",2022-10-11T07:57:07.696Z,166547502769600
"-- ending hand #172 --",2022-10-11T07:57:04.695Z,166547502469502
"""Norton @ 50bEETeqAT"" collected 3.25 from pot",2022-10-11T07:57:04.695Z,166547502469501
"Uncalled bet of 2.00 returned to ""Norton @ 50bEETeqAT""",2022-10-11T07:57:04.695Z,166547502469500
"""Balls Goodman6 @ YWdYDsgs20"" folds",2022-10-11T07:57:03.832Z,166547502383200
"""Norton @ 50bEETeqAT"" bets 2.00",2022-10-11T07:56:53.978Z,166547501397800
"Flop:  [K♠, 3♠, 9♠]",2022-10-11T07:56:47.092Z,166547500709200
"""Balls Goodman6 @ YWdYDsgs20"" calls 1.50",2022-10-11T07:56:46.207Z,166547500620700
"""Norton @ 50bEETeqAT"" raises to 1.50",2022-10-11T07:56:43.854Z,166547500385400
"""Cal @ aFFqA9i1yY"" folds",2022-10-11T07:56:40.519Z,166547500051900
"""Balls Goodman6 @ YWdYDsgs20"" calls 0.50",2022-10-11T07:56:35.433Z,166547499543300
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T07:56:33.514Z,166547499351400
"""ChunkNasty @ yuW9QjFJeh"" folds",2022-10-11T07:56:30.198Z,166547499019800
"""GrandMaster @ 5tcvVo6jdw"" folds",2022-10-11T07:56:25.551Z,166547498555100
"""Norton @ 50bEETeqAT"" posts a big blind of 0.50",2022-10-11T07:56:23.880Z,166547498388009
"""Cal @ aFFqA9i1yY"" posts a small blind of 0.25",2022-10-11T07:56:23.880Z,166547498388008
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (93.19) | #2 ""ChunkNasty @ yuW9QjFJeh"" (181.57) | #3 ""Fletcher @ QYLI41M-cw"" (111.00) | #4 ""Balls Goodman6 @ YWdYDsgs20"" (20.03) | #7 ""Cal @ aFFqA9i1yY"" (228.44) | #9 ""Norton @ 50bEETeqAT"" (64.02)",2022-10-11T07:56:23.880Z,166547498388001
"-- starting hand #172  (No Limit Texas Hold'em) (dealer: ""Balls Goodman6 @ YWdYDsgs20"") --",2022-10-11T07:56:23.880Z,166547498388000
"-- ending hand #171 --",2022-10-11T07:56:17.872Z,166547497787203
"""Cal @ aFFqA9i1yY"" shows a Q♦, J♠.",2022-10-11T07:56:17.872Z,166547497787202
"""GrandMaster @ 5tcvVo6jdw"" collected 15.00 from pot with Two Pair, K's & 5's (combination: K♣, K♠, 5♣, 5♦, Q♥)",2022-10-11T07:56:17.872Z,166547497787201
"""GrandMaster @ 5tcvVo6jdw"" shows a K♣, 3♣.",2022-10-11T07:56:17.872Z,166547497787200
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T07:56:17.020Z,166547497702000
"""Cal @ aFFqA9i1yY"" checks",2022-10-11T07:56:12.094Z,166547497209400
"River: 5♣, K♠, Q♥, 7♠ [5♦]",2022-10-11T07:56:07.267Z,166547496726700
"""GrandMaster @ 5tcvVo6jdw"" checks",2022-10-11T07:56:06.443Z,166547496644300
"""Cal @ aFFqA9i1yY"" checks",2022-10-11T07:56:01.903Z,166547496190300
"Turn: 5♣, K♠, Q♥ [7♠]",2022-10-11T07:55:59.662Z,166547495966200
"""Cal @ aFFqA9i1yY"" calls 4.50",2022-10-11T07:55:58.809Z,166547495880900
"""Balls Goodman6 @ YWdYDsgs20"" folds",2022-10-11T07:55:49.080Z,166547494908000
"""ChunkNasty @ yuW9QjFJeh"" folds",2022-10-11T07:55:46.067Z,166547494606700
"""GrandMaster @ 5tcvVo6jdw"" bets 4.50",2022-10-11T07:55:44.530Z,166547494453000
"""Cal @ aFFqA9i1yY"" checks",2022-10-11T07:55:41.967Z,166547494196700
"""Balls Goodman6 @ YWdYDsgs20"" checks",2022-10-11T07:55:39.821Z,166547493982100
"Flop:  [5♣, K♠, Q♥]",2022-10-11T07:55:34.436Z,166547493443600
"""GrandMaster @ 5tcvVo6jdw"" calls 1.50",2022-10-11T07:55:33.593Z,166547493359300
"""Cal @ aFFqA9i1yY"" calls 1.50",2022-10-11T07:55:32.690Z,166547493269000
"""Balls Goodman6 @ YWdYDsgs20"" calls 1.50",2022-10-11T07:55:29.675Z,166547492967500
"""Fletcher @ QYLI41M-cw"" folds",2022-10-11T07:55:27.596Z,166547492759600
"""ChunkNasty @ yuW9QjFJeh"" raises to 1.50",2022-10-11T07:55:23.070Z,166547492307000
"""GrandMaster @ 5tcvVo6jdw"" calls 0.50",2022-10-11T07:55:11.166Z,166547491116600
"""Norton @ 50bEETeqAT"" folds",2022-10-11T07:55:10.252Z,166547491025200
"""Cal @ aFFqA9i1yY"" posts a big blind of 0.50",2022-10-11T07:55:08.214Z,166547490821410
"""Balls Goodman6 @ YWdYDsgs20"" posts a small blind of 0.25",2022-10-11T07:55:08.214Z,166547490821409
"Player stacks: #1 ""GrandMaster @ 5tcvVo6jdw"" (84.19) | #2 ""ChunkNasty @ yuW9QjFJeh"" (183.07) | #3 ""Fletcher @ QYLI41M-cw"" (111.00) | #4 ""Balls Goodman6 @ YWdYDsgs20"" (21.53) | #7 ""Cal @ aFFqA9i1yY"" (234.44) | #9 ""Norton @ 50bEETeqAT"" (64.02)",2022-10-11T07:55:08.214Z,166547490821402
"-- starting hand #171  (No Limit Texas Hold'em) (dealer: ""Fletcher @ QYLI41M-cw"") --",2022-10-11T07:55:08.214Z,166547490821401
