entry,at,order
"-- ending hand #315 --",2022-08-22T09:32:03.893Z,166116072389302
"""Robert @ zRtqW5d6Mc"" collected 19.00 from pot with Pair, J's (combination: J♣, J♦, A♥, K♥, 10♣)",2022-08-22T09:32:03.893Z,166116072389301
"""Robert @ zRtqW5d6Mc"" shows a J♣, A♥.",2022-08-22T09:32:03.893Z,166116072389300
"""Giocket Gings @ PNMdqOx3Mf"" checks",2022-08-22T09:32:03.034Z,166116072303400
"""Robert @ zRtqW5d6Mc"" checks",2022-08-22T09:32:01.700Z,166116072170000
"River: 10♣, 5♦, K♥, 4♦ [J♦]",2022-08-22T09:31:58.985Z,166116071898500
"""Giocket Gings @ PNMdqOx3Mf"" checks",2022-08-22T09:31:58.145Z,166116071814500
"""Robert @ zRtqW5d6Mc"" checks",2022-08-22T09:31:54.154Z,166116071415400
"Turn: 10♣, 5♦, K♥ [4♦]",2022-08-22T09:31:53.082Z,166116071308200
"""Robert @ zRtqW5d6Mc"" calls 4.75",2022-08-22T09:31:52.202Z,166116071220200
"""Giocket Gings @ PNMdqOx3Mf"" bets 4.75",2022-08-22T09:31:50.314Z,166116071031400
"""Robert @ zRtqW5d6Mc"" checks",2022-08-22T09:31:44.953Z,166116070495300
"Flop:  [10♣, 5♦, K♥]",2022-08-22T09:31:40.872Z,166116070087200
"""Cal @ aFFqA9i1yY"" folds",2022-08-22T09:31:40.033Z,166116070003300
"""Giocket Gings @ PNMdqOx3Mf"" calls 4.00",2022-08-22T09:31:38.105Z,166116069810500
"""Robert @ zRtqW5d6Mc"" raises to 4.00",2022-08-22T09:31:36.654Z,166116069665400
"""Cal @ aFFqA9i1yY"" raises to 1.50",2022-08-22T09:31:33.699Z,166116069369900
"""Ryan @ YfVSqmNcRx"" folds",2022-08-22T09:31:30.212Z,166116069021200
"The admin ""Cal @ aFFqA9i1yY"" enqueued the game stop on next hand.",2022-08-22T09:31:29.715Z,166116068971500
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:31:28.773Z,166116068877300
"""Giocket Gings @ PNMdqOx3Mf"" posts a big blind of 0.50",2022-08-22T09:31:27.059Z,166116068705908
"""Robert @ zRtqW5d6Mc"" posts a small blind of 0.25",2022-08-22T09:31:27.059Z,166116068705907
"Your hand is J♣, A♥",2022-08-22T09:31:27.059Z,166116068705904
"Player stacks: #2 ""Ryan @ YfVSqmNcRx"" (1.50) | #5 ""Cal @ aFFqA9i1yY"" (226.40) | #8 ""Robert @ zRtqW5d6Mc"" (53.66) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (340.72) | #10 ""John Theodore @ 3MpSNqwe7K"" (218.08)",2022-08-22T09:31:27.059Z,166116068705901
"-- starting hand #315  (No Limit Texas Hold'em) (dealer: ""Cal @ aFFqA9i1yY"") --",2022-08-22T09:31:27.059Z,166116068705900
"-- ending hand #314 --",2022-08-22T09:31:24.058Z,166116068405802
"""Giocket Gings @ PNMdqOx3Mf"" collected 1.25 from pot",2022-08-22T09:31:24.058Z,166116068405801
"Uncalled bet of 0.50 returned to ""Giocket Gings @ PNMdqOx3Mf""",2022-08-22T09:31:24.058Z,166116068405800
"""Robert @ zRtqW5d6Mc"" folds",2022-08-22T09:31:23.247Z,166116068324700
"""Cal @ aFFqA9i1yY"" folds",2022-08-22T09:31:21.152Z,166116068115200
"""Ryan @ YfVSqmNcRx"" folds",2022-08-22T09:31:20.181Z,166116068018100
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:31:07.905Z,166116066790500
"""Giocket Gings @ PNMdqOx3Mf"" posts a straddle of 1.00",2022-08-22T09:31:05.851Z,166116066585109
"""Robert @ zRtqW5d6Mc"" posts a big blind of 0.50",2022-08-22T09:31:05.851Z,166116066585108
"""Cal @ aFFqA9i1yY"" posts a small blind of 0.25",2022-08-22T09:31:05.851Z,166116066585107
"Your hand is 3♥, 8♣",2022-08-22T09:31:05.851Z,166116066585104
"Player stacks: #2 ""Ryan @ YfVSqmNcRx"" (1.50) | #5 ""Cal @ aFFqA9i1yY"" (226.65) | #8 ""Robert @ zRtqW5d6Mc"" (54.16) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (339.97) | #10 ""John Theodore @ 3MpSNqwe7K"" (218.08)",2022-08-22T09:31:05.851Z,166116066585101
"-- starting hand #314  (No Limit Texas Hold'em) (dealer: ""Ryan @ YfVSqmNcRx"") --",2022-08-22T09:31:05.851Z,166116066585100
"""Robert @ zRtqW5d6Mc"" shows a Q♠, K♠.",2022-08-22T09:31:02.904Z,166116066290400
"-- ending hand #313 --",2022-08-22T09:31:02.243Z,166116066224302
"""Robert @ zRtqW5d6Mc"" collected 1.25 from pot",2022-08-22T09:31:02.243Z,166116066224301
"Uncalled bet of 0.50 returned to ""Robert @ zRtqW5d6Mc""",2022-08-22T09:31:02.243Z,166116066224300
"""Cal @ aFFqA9i1yY"" folds",2022-08-22T09:31:01.435Z,166116066143500
"""Ryan @ YfVSqmNcRx"" folds",2022-08-22T09:31:00.475Z,166116066047500
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:30:55.673Z,166116065567300
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:30:54.680Z,166116065468000
"""Robert @ zRtqW5d6Mc"" posts a straddle of 1.00",2022-08-22T09:30:52.526Z,166116065252609
"""Cal @ aFFqA9i1yY"" posts a big blind of 0.50",2022-08-22T09:30:52.526Z,166116065252608
"""Ryan @ YfVSqmNcRx"" posts a small blind of 0.25",2022-08-22T09:30:52.526Z,166116065252607
"Your hand is Q♠, K♠",2022-08-22T09:30:52.526Z,166116065252604
"Player stacks: #2 ""Ryan @ YfVSqmNcRx"" (1.75) | #5 ""Cal @ aFFqA9i1yY"" (227.15) | #8 ""Robert @ zRtqW5d6Mc"" (53.41) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (339.97) | #10 ""John Theodore @ 3MpSNqwe7K"" (218.08)",2022-08-22T09:30:52.526Z,166116065252601
"-- starting hand #313  (No Limit Texas Hold'em) (dealer: ""John Theodore @ 3MpSNqwe7K"") --",2022-08-22T09:30:52.526Z,166116065252600
"""Ryan @ YfVSqmNcRx"" shows a K♥, 4♥.",2022-08-22T09:30:50.391Z,166116065039100
"-- ending hand #312 --",2022-08-22T09:30:48.836Z,166116064883602
"""Cal @ aFFqA9i1yY"" collected 3.25 from pot",2022-08-22T09:30:48.836Z,166116064883601
"Uncalled bet of 3.00 returned to ""Cal @ aFFqA9i1yY""",2022-08-22T09:30:48.836Z,166116064883600
"""Ryan @ YfVSqmNcRx"" folds",2022-08-22T09:30:48.012Z,166116064801200
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:30:32.405Z,166116063240500
"""Cal @ aFFqA9i1yY"" raises to 4.00",2022-08-22T09:30:28.420Z,166116062842000
"""Ryan @ YfVSqmNcRx"" calls 1.00",2022-08-22T09:30:22.217Z,166116062221700
"""John Theodore @ 3MpSNqwe7K"" calls 1.00",2022-08-22T09:30:18.840Z,166116061884000
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:30:17.874Z,166116061787400
"""Robert @ zRtqW5d6Mc"" folds",2022-08-22T09:30:15.874Z,166116061587400
"""Cal @ aFFqA9i1yY"" posts a straddle of 1.00",2022-08-22T09:30:13.606Z,166116061360611
"""Ryan @ YfVSqmNcRx"" posts a missing small blind of 0.25",2022-08-22T09:30:13.606Z,166116061360610
"""Ryan @ YfVSqmNcRx"" posts a big blind of 0.50",2022-08-22T09:30:13.606Z,166116061360609
"""John Theodore @ 3MpSNqwe7K"" posts a small blind of 0.25",2022-08-22T09:30:13.606Z,166116061360608
"Your hand is A♦, 3♠",2022-08-22T09:30:13.606Z,166116061360605
"Player stacks: #2 ""Ryan @ YfVSqmNcRx"" (3.00) | #5 ""Cal @ aFFqA9i1yY"" (224.90) | #8 ""Robert @ zRtqW5d6Mc"" (53.41) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (339.97) | #10 ""John Theodore @ 3MpSNqwe7K"" (219.08)",2022-08-22T09:30:13.606Z,166116061360602
"-- starting hand #312  (No Limit Texas Hold'em) (dealer: ""Giocket Gings @ PNMdqOx3Mf"") --",2022-08-22T09:30:13.606Z,166116061360601
"The player ""Ryan @ YfVSqmNcRx"" joined the game with a stack of 3.00.",2022-08-22T09:30:13.606Z,166116061360600
"""Giocket Gings @ PNMdqOx3Mf"" shows a 8♣, 8♠.",2022-08-22T09:30:11.503Z,166116061150300
"-- ending hand #311 --",2022-08-22T09:30:09.905Z,166116060990502
"""Robert @ zRtqW5d6Mc"" collected 30.00 from pot",2022-08-22T09:30:09.905Z,166116060990501
"Uncalled bet of 10.00 returned to ""Robert @ zRtqW5d6Mc""",2022-08-22T09:30:09.905Z,166116060990500
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:30:09.084Z,166116060908400
"""Robert @ zRtqW5d6Mc"" raises to 20.00",2022-08-22T09:29:42.361Z,166116058236100
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:29:39.716Z,166116057971600
"""Giocket Gings @ PNMdqOx3Mf"" bets 10.00",2022-08-22T09:29:37.382Z,166116057738200
"Flop:  [6♣, J♣, Q♥]",2022-08-22T09:29:32.268Z,166116057226800
"""Cal @ aFFqA9i1yY"" folds",2022-08-22T09:29:31.447Z,166116057144700
"""John Theodore @ 3MpSNqwe7K"" calls 3.00",2022-08-22T09:29:28.992Z,166116056899200
"""Giocket Gings @ PNMdqOx3Mf"" calls 3.00",2022-08-22T09:29:27.313Z,166116056731300
"The player ""Ryan @ YfVSqmNcRx"" sit back with the stack of 3.00.",2022-08-22T09:29:18.780Z,166116055878000
"""Robert @ zRtqW5d6Mc"" raises to 3.00",2022-08-22T09:29:18.004Z,166116055800400
"""Cal @ aFFqA9i1yY"" posts a straddle of 1.00",2022-08-22T09:29:14.455Z,166116055445508
"""John Theodore @ 3MpSNqwe7K"" posts a big blind of 0.50",2022-08-22T09:29:14.455Z,166116055445507
"""Giocket Gings @ PNMdqOx3Mf"" posts a small blind of 0.25",2022-08-22T09:29:14.455Z,166116055445506
"Your hand is Q♠, J♠",2022-08-22T09:29:14.455Z,166116055445503
"Player stacks: #5 ""Cal @ aFFqA9i1yY"" (225.90) | #8 ""Robert @ zRtqW5d6Mc"" (36.41) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (352.97) | #10 ""John Theodore @ 3MpSNqwe7K"" (222.08)",2022-08-22T09:29:14.455Z,166116055445501
"-- starting hand #311  (No Limit Texas Hold'em) (dealer: ""Robert @ zRtqW5d6Mc"") --",2022-08-22T09:29:14.455Z,166116055445500
"-- ending hand #310 --",2022-08-22T09:29:11.451Z,166116055145102
"""Cal @ aFFqA9i1yY"" collected 1.25 from pot",2022-08-22T09:29:11.451Z,166116055145101
"Uncalled bet of 1.00 returned to ""Cal @ aFFqA9i1yY""",2022-08-22T09:29:11.451Z,166116055145100
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:29:10.629Z,166116055062900
"""Robert @ zRtqW5d6Mc"" folds",2022-08-22T09:28:55.938Z,166116053593800
"""Cal @ aFFqA9i1yY"" raises to 1.50",2022-08-22T09:28:54.961Z,166116053496100
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:28:45.296Z,166116052529600
"""Giocket Gings @ PNMdqOx3Mf"" posts a big blind of 0.50",2022-08-22T09:28:40.827Z,166116052082708
"""Robert @ zRtqW5d6Mc"" posts a small blind of 0.25",2022-08-22T09:28:40.827Z,166116052082707
"Your hand is 6♥, 8♣",2022-08-22T09:28:40.827Z,166116052082704
"Player stacks: #5 ""Cal @ aFFqA9i1yY"" (225.15) | #8 ""Robert @ zRtqW5d6Mc"" (36.66) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (353.47) | #10 ""John Theodore @ 3MpSNqwe7K"" (222.08)",2022-08-22T09:28:40.827Z,166116052082702
"-- starting hand #310  (No Limit Texas Hold'em) (dealer: ""Cal @ aFFqA9i1yY"") --",2022-08-22T09:28:40.827Z,166116052082701
"The player ""ill hill @ 5tcvVo6jdw"" quits the game with a stack of 0.00.",2022-08-22T09:28:40.827Z,166116052082700
"""John Theodore @ 3MpSNqwe7K"" shows a A♥, K♠.",2022-08-22T09:28:33.289Z,166116051328900
"-- ending hand #309 --",2022-08-22T09:28:32.314Z,166116051231402
"""Cal @ aFFqA9i1yY"" collected 104.43 from pot with Two Pair, K's & Q's on the second run  (combination: K♣, K♥, Q♣, Q♠, 9♥)",2022-08-22T09:28:32.314Z,166116051231401
"""Cal @ aFFqA9i1yY"" collected 104.43 from pot with Two Pair, K's & Q's (combination: K♣, K♥, Q♣, Q♠, 7♣)",2022-08-22T09:28:32.314Z,166116051231400
"River (second run): 3♥, K♥, 6♦, Q♠ [9♥]",2022-08-22T09:28:28.310Z,166116050831000
"River: 3♥, K♥, 6♦, Q♠ [7♣]",2022-08-22T09:28:24.225Z,166116050422500
"""Cal @ aFFqA9i1yY"" shows a K♣, Q♣.",2022-08-22T09:28:20.208Z,166116050020801
"""ill hill @ 5tcvVo6jdw"" shows a A♠, A♦.",2022-08-22T09:28:20.208Z,166116050020800
"All players in hand choose to run it twice.",2022-08-22T09:28:19.315Z,166116049931501
"""Cal @ aFFqA9i1yY"" chooses to  run it twice.",2022-08-22T09:28:19.315Z,166116049931500
"""ill hill @ 5tcvVo6jdw"" chooses to  run it twice.",2022-08-22T09:28:15.618Z,166116049561800
"Remaining players decide whether to run it twice.",2022-08-22T09:28:14.672Z,166116049467201
"""ill hill @ 5tcvVo6jdw"" calls 63.17 and go all in",2022-08-22T09:28:14.672Z,166116049467200
"""Cal @ aFFqA9i1yY"" bets 63.17",2022-08-22T09:28:12.564Z,166116049256400
"Turn: 3♥, K♥, 6♦ [Q♠]",2022-08-22T09:28:06.091Z,166116048609100
"""ill hill @ 5tcvVo6jdw"" calls 30.51",2022-08-22T09:28:05.244Z,166116048524400
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:28:04.244Z,166116048424400
"""Cal @ aFFqA9i1yY"" raises to 30.51",2022-08-22T09:27:59.975Z,166116047997500
"""ill hill @ 5tcvVo6jdw"" calls 8.00",2022-08-22T09:27:36.290Z,166116045629000
"""John Theodore @ 3MpSNqwe7K"" bets 8.00",2022-08-22T09:27:34.094Z,166116045409400
"""Cal @ aFFqA9i1yY"" checks",2022-08-22T09:27:25.635Z,166116044563500
"Flop:  [3♥, K♥, 6♦]",2022-08-22T09:27:23.067Z,166116044306700
"""John Theodore @ 3MpSNqwe7K"" calls 4.00",2022-08-22T09:27:22.197Z,166116044219700
"""Cal @ aFFqA9i1yY"" calls 4.00",2022-08-22T09:27:21.229Z,166116044122900
"""ill hill @ 5tcvVo6jdw"" raises to 4.00",2022-08-22T09:27:17.759Z,166116043775900
"""John Theodore @ 3MpSNqwe7K"" calls 2.50",2022-08-22T09:27:14.134Z,166116043413400
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:27:12.422Z,166116043242200
"""Robert @ zRtqW5d6Mc"" folds",2022-08-22T09:27:07.748Z,166116042774800
"""Cal @ aFFqA9i1yY"" raises to 2.50",2022-08-22T09:27:06.792Z,166116042679200
"""ill hill @ 5tcvVo6jdw"" calls 1.00",2022-08-22T09:27:02.541Z,166116042254100
"""John Theodore @ 3MpSNqwe7K"" calls 1.00",2022-08-22T09:27:01.534Z,166116042153400
"""Giocket Gings @ PNMdqOx3Mf"" posts a straddle of 1.00",2022-08-22T09:26:53.838Z,166116041383809
"""Robert @ zRtqW5d6Mc"" posts a big blind of 0.50",2022-08-22T09:26:53.838Z,166116041383808
"""Cal @ aFFqA9i1yY"" posts a small blind of 0.25",2022-08-22T09:26:53.838Z,166116041383807
"Your hand is 10♣, 6♥",2022-08-22T09:26:53.838Z,166116041383804
"Player stacks: #1 ""ill hill @ 5tcvVo6jdw"" (97.68) | #5 ""Cal @ aFFqA9i1yY"" (113.97) | #8 ""Robert @ zRtqW5d6Mc"" (37.16) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (354.47) | #10 ""John Theodore @ 3MpSNqwe7K"" (234.08)",2022-08-22T09:26:53.838Z,166116041383801
"-- starting hand #309  (No Limit Texas Hold'em) (dealer: ""ill hill @ 5tcvVo6jdw"") --",2022-08-22T09:26:53.838Z,166116041383800
"-- ending hand #308 --",2022-08-22T09:26:50.836Z,166116041083602
"""ill hill @ 5tcvVo6jdw"" collected 9.00 from pot",2022-08-22T09:26:50.836Z,166116041083601
"Uncalled bet of 4.50 returned to ""ill hill @ 5tcvVo6jdw""",2022-08-22T09:26:50.836Z,166116041083600
"""Robert @ zRtqW5d6Mc"" folds",2022-08-22T09:26:49.948Z,166116040994800
"""ill hill @ 5tcvVo6jdw"" bets 4.50",2022-08-22T09:26:48.691Z,166116040869100
"River: 7♦, K♦, J♠, J♥ [9♣]",2022-08-22T09:26:45.517Z,166116040551700
"""Robert @ zRtqW5d6Mc"" checks",2022-08-22T09:26:44.715Z,166116040471500
"""ill hill @ 5tcvVo6jdw"" checks",2022-08-22T09:26:43.317Z,166116040331700
"Turn: 7♦, K♦, J♠ [J♥]",2022-08-22T09:26:41.829Z,166116040182900
"""Robert @ zRtqW5d6Mc"" calls 2.25",2022-08-22T09:26:40.999Z,166116040099900
"""ill hill @ 5tcvVo6jdw"" bets 2.25",2022-08-22T09:26:38.449Z,166116039844900
"Flop:  [7♦, K♦, J♠]",2022-08-22T09:26:34.822Z,166116039482200
"""ill hill @ 5tcvVo6jdw"" calls 2.00",2022-08-22T09:26:33.914Z,166116039391400
"""Robert @ zRtqW5d6Mc"" raises to 2.00",2022-08-22T09:26:32.316Z,166116039231600
"""Cal @ aFFqA9i1yY"" folds",2022-08-22T09:26:29.402Z,166116038940200
"""ill hill @ 5tcvVo6jdw"" calls 1.00",2022-08-22T09:26:21.999Z,166116038199900
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:26:21.082Z,166116038108200
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:26:15.686Z,166116037568600
"""Robert @ zRtqW5d6Mc"" posts a straddle of 1.00",2022-08-22T09:26:09.603Z,166116036960309
"""Cal @ aFFqA9i1yY"" posts a big blind of 0.50",2022-08-22T09:26:09.603Z,166116036960308
"""ill hill @ 5tcvVo6jdw"" posts a small blind of 0.25",2022-08-22T09:26:09.603Z,166116036960307
"Your hand is Q♥, A♠",2022-08-22T09:26:09.603Z,166116036960304
"Player stacks: #1 ""ill hill @ 5tcvVo6jdw"" (92.93) | #5 ""Cal @ aFFqA9i1yY"" (114.47) | #8 ""Robert @ zRtqW5d6Mc"" (41.41) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (354.47) | #10 ""John Theodore @ 3MpSNqwe7K"" (234.08)",2022-08-22T09:26:09.603Z,166116036960301
"-- starting hand #308  (No Limit Texas Hold'em) (dealer: ""John Theodore @ 3MpSNqwe7K"") --",2022-08-22T09:26:09.603Z,166116036960300
"-- ending hand #307 --",2022-08-22T09:26:03.600Z,166116036360003
"""Robert @ zRtqW5d6Mc"" shows a Q♦, 10♠.",2022-08-22T09:26:03.600Z,166116036360002
"""John Theodore @ 3MpSNqwe7K"" collected 151.50 from pot with Three of a Kind, 10's (combination: 10♦, 10♣, 10♥, J♣, 7♦)",2022-08-22T09:26:03.600Z,166116036360001
"""John Theodore @ 3MpSNqwe7K"" shows a 10♦, 10♣.",2022-08-22T09:26:03.600Z,166116036360000
"""John Theodore @ 3MpSNqwe7K"" calls 35.00",2022-08-22T09:26:02.694Z,166116036269400
"""Robert @ zRtqW5d6Mc"" bets 35.00",2022-08-22T09:25:56.820Z,166116035682000
"""John Theodore @ 3MpSNqwe7K"" checks",2022-08-22T09:25:49.508Z,166116034950800
"River: 5♥, 10♥, 4♦, J♣ [7♦]",2022-08-22T09:25:42.184Z,166116034218400
"""Robert @ zRtqW5d6Mc"" calls 20.00",2022-08-22T09:25:41.292Z,166116034129200
"""John Theodore @ 3MpSNqwe7K"" bets 20.00",2022-08-22T09:25:40.115Z,166116034011500
"Turn: 5♥, 10♥, 4♦ [J♣]",2022-08-22T09:25:30.382Z,166116033038200
"""Robert @ zRtqW5d6Mc"" calls 15.00",2022-08-22T09:25:29.553Z,166116032955300
"""John Theodore @ 3MpSNqwe7K"" raises to 15.00",2022-08-22T09:25:27.800Z,166116032780000
"""Robert @ zRtqW5d6Mc"" raises to 10.00",2022-08-22T09:25:24.789Z,166116032478900
"""John Theodore @ 3MpSNqwe7K"" bets 5.00",2022-08-22T09:25:21.058Z,166116032105800
"Flop:  [5♥, 10♥, 4♦]",2022-08-22T09:25:12.968Z,166116031296800
"""Robert @ zRtqW5d6Mc"" calls 5.00",2022-08-22T09:25:12.068Z,166116031206800
"""Cal @ aFFqA9i1yY"" folds",2022-08-22T09:25:11.059Z,166116031105900
"""ill hill @ 5tcvVo6jdw"" folds",2022-08-22T09:25:10.159Z,166116031015900
"""John Theodore @ 3MpSNqwe7K"" raises to 5.00",2022-08-22T09:25:09.166Z,166116030916600
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:25:06.471Z,166116030647100
"""Robert @ zRtqW5d6Mc"" raises to 3.00",2022-08-22T09:25:04.099Z,166116030409900
"""Cal @ aFFqA9i1yY"" posts a straddle of 1.00",2022-08-22T09:24:58.355Z,166116029835509
"""ill hill @ 5tcvVo6jdw"" posts a big blind of 0.50",2022-08-22T09:24:58.355Z,166116029835508
"""John Theodore @ 3MpSNqwe7K"" posts a small blind of 0.25",2022-08-22T09:24:58.355Z,166116029835507
"Your hand is Q♦, 10♠",2022-08-22T09:24:58.355Z,166116029835504
"Player stacks: #1 ""ill hill @ 5tcvVo6jdw"" (93.43) | #5 ""Cal @ aFFqA9i1yY"" (115.47) | #8 ""Robert @ zRtqW5d6Mc"" (116.41) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (354.47) | #10 ""John Theodore @ 3MpSNqwe7K"" (157.58)",2022-08-22T09:24:58.355Z,166116029835501
"-- starting hand #307  (No Limit Texas Hold'em) (dealer: ""Giocket Gings @ PNMdqOx3Mf"") --",2022-08-22T09:24:58.355Z,166116029835500
"-- ending hand #306 --",2022-08-22T09:24:55.419Z,166116029541902
"""Cal @ aFFqA9i1yY"" collected 32.48 from pot",2022-08-22T09:24:55.419Z,166116029541901
"Uncalled bet of 12.59 returned to ""Cal @ aFFqA9i1yY""",2022-08-22T09:24:55.419Z,166116029541900
"""Giocket Gings @ PNMdqOx3Mf"" folds",2022-08-22T09:24:54.601Z,166116029460100
"""Cal @ aFFqA9i1yY"" raises to 20.71",2022-08-22T09:24:04.294Z,166116024429400
"""Giocket Gings @ PNMdqOx3Mf"" bets 8.12",2022-08-22T09:23:56.069Z,166116023606900
"Turn: 8♦, 6♦, 4♣ [3♠]",2022-08-22T09:23:49.180Z,166116022918000
"""ill hill @ 5tcvVo6jdw"" folds",2022-08-22T09:23:48.355Z,166116022835500
"""Giocket Gings @ PNMdqOx3Mf"" calls 4.87",2022-08-22T09:23:45.951Z,166116022595100
"""Cal @ aFFqA9i1yY"" bets 4.87",2022-08-22T09:23:40.175Z,166116022017500
"""ill hill @ 5tcvVo6jdw"" checks",2022-08-22T09:23:35.574Z,166116021557400
"""Giocket Gings @ PNMdqOx3Mf"" checks",2022-08-22T09:23:34.641Z,166116021464100
"Flop:  [8♦, 6♦, 4♣]",2022-08-22T09:23:23.564Z,166116020356400
"""ill hill @ 5tcvVo6jdw"" calls 2.00",2022-08-22T09:23:22.705Z,166116020270500
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:23:20.495Z,166116020049500
"""Giocket Gings @ PNMdqOx3Mf"" calls 2.00",2022-08-22T09:23:19.494Z,166116019949400
"""Robert @ zRtqW5d6Mc"" folds",2022-08-22T09:23:13.816Z,166116019381600
"""Cal @ aFFqA9i1yY"" raises to 2.00",2022-08-22T09:23:12.749Z,166116019274900
"""ill hill @ 5tcvVo6jdw"" calls 0.50",2022-08-22T09:23:09.088Z,166116018908800
"""John Theodore @ 3MpSNqwe7K"" posts a big blind of 0.50",2022-08-22T09:23:06.550Z,166116018655008
"""Giocket Gings @ PNMdqOx3Mf"" posts a small blind of 0.25",2022-08-22T09:23:06.550Z,166116018655007
"Your hand is 7♥, 9♦",2022-08-22T09:23:06.550Z,166116018655004
"Player stacks: #1 ""ill hill @ 5tcvVo6jdw"" (95.43) | #5 ""Cal @ aFFqA9i1yY"" (97.98) | #8 ""Robert @ zRtqW5d6Mc"" (116.41) | #9 ""Giocket Gings @ PNMdqOx3Mf"" (369.46) | #10 ""John Theodore @ 3MpSNqwe7K"" (158.08)",2022-08-22T09:23:06.550Z,166116018655001
"-- starting hand #306  (No Limit Texas Hold'em) (dealer: ""Robert @ zRtqW5d6Mc"") --",2022-08-22T09:23:06.550Z,166116018655000
"-- ending hand #305 --",2022-08-22T09:23:00.544Z,166116018054403
"""Robert @ zRtqW5d6Mc"" shows a 10♠, K♦.",2022-08-22T09:23:00.544Z,166116018054402
"""Giocket Gings @ PNMdqOx3Mf"" collected 41.92 from pot with Full House, 8's over 9's (combination: 8♦, 8♠, 8♣, 9♣, 9♦)",2022-08-22T09:23:00.544Z,166116018054401
"""Giocket Gings @ PNMdqOx3Mf"" shows a 9♣, 9♦.",2022-08-22T09:23:00.544Z,166116018054400
"""Giocket Gings @ PNMdqOx3Mf"" checks",2022-08-22T09:22:59.688Z,166116017968800
"""Robert @ zRtqW5d6Mc"" checks",2022-08-22T09:22:48.121Z,166116016812100
"River: 8♦, 8♠, 4♣, 3♠ [8♣]",2022-08-22T09:22:39.005Z,166116015900500
"""John Theodore @ 3MpSNqwe7K"" folds",2022-08-22T09:22:38.134Z,166116015813400
"""Giocket Gings @ PNMdqOx3Mf"" calls 10.00",2022-08-22T09:22:37.194Z,166116015719400
"""Robert @ zRtqW5d6Mc"" bets 10.00",2022-08-22T09:22:30.839Z,166116015083900
"Turn: 8♦, 8♠, 4♣ [3♠]",2022-08-22T09:22:23.083Z,166116014308300
"""ill hill @ 5tcvVo6jdw"" folds",2022-08-22T09:22:22.253Z,166116014225300
"""John Theodore @ 3MpSNqwe7K"" calls 5.48",2022-08-22T09:22:20.180Z,166116014018000
"""Giocket Gings @ PNMdqOx3Mf"" calls 5.48",2022-08-22T09:22:18.653Z,166116013865300
"""Robert @ zRtqW5d6Mc"" bets 5.48",2022-08-22T09:22:14.982Z,166116013498200
"Flop:  [8♦, 8♠, 4♣]",2022-08-22T09:22:09.470Z,166116012947000
"""John Theodore @ 3MpSNqwe7K"" calls 1.37",2022-08-22T09:22:08.648Z,166116012864800
"""Giocket Gings @ PNMdqOx3Mf"" calls 1.37",2022-08-22T09:22:07.163Z,166116012716300
"""Robert @ zRtqW5d6Mc"" calls 1.37",2022-08-22T09:22:05.401Z,166116012540100
"""Cal @ aFFqA9i1yY"" folds",2022-08-22T09:22:00.761Z,166116012076100
"""ill hill @ 5tcvVo6jdw"" raises to 1.37",2022-08-22T09:21:59.812Z,166116011981200
"""John Theodore @ 3MpSNqwe7K"" calls 0.50",2022-08-22T09:21:56.478Z,166116011647800
"""Giocket Gings @ PNMdqOx3Mf"" posts a big blind of 0.50",2022-08-22T09:21:53.965Z,166116011396508
"""Robert @ zRtqW5d6Mc"" posts a small blind of 0.25",2022-08-22T09:21:53.965Z,166116011396507
"Your hand is 10♠, K♦",2022-08-22T09:21:53.965Z,166116011396504
